"MShift v0.01: Bowling & Grippo MS1 Base Code MShift v0.01"
"Capture Date: Sun Jan 10 12:16:41 EST 2016"
Time	RPM	CLT	IAT	TPS	MAF	MAP	AFR	vBatt	Load	ignAdv	Knock	speed	dRPM	airMass	pedal	trg err	injPulse	fuel: base	fuel: VE	fuel: EL accel	fuel: tpsAccel	fuel: IAT corr	fuel: wall corr ms	fuel: wall amout	baroCorrection
	RPM	°C	°C	%	V	MAP	AFR	V	%	deg	Volts	kph	dRpm	Kg/h	%	counter	ms	ms	ratio	%	ms	%	ms	ms	%
327.874	1030	100.5	16.5	0	0.00	29	10.02	13.60	29	22.35	2.05	0.00	0.988	0.000	0.000	577	4.008	3.00	72.509	0.000	0.000	1.000	0.000	0.000	1.000
328.001	1042	101.4	16.6	0	0.00	30	10.02	13.78	30	22.35	2.09	0.00	0.988	0.000	0.000	577	4.012	3.01	72.443	0.000	0.000	1.000	0.000	0.000	1.000
328.131	1048	100.7	16.4	0	0.00	29	10.06	13.24	29	22.36	2.09	0.00	0.986	0.000	0.000	577	3.990	2.99	72.618	0.000	0.000	1.000	0.000	0.000	1.000
328.259	1043	101.0	16.5	0	0.00	29	10.00	13.58	29	22.35	2.07	0.00	1.005	0.000	0.000	578	3.989	2.99	72.584	0.000	0.000	1.000	0.000	0.000	1.000
328.387	1028	100.7	16.4	0	0.00	29	10.00	13.31	29	22.36	2.07	0.00	1.015	0.000	0.000	578	4.001	3.00	72.728	0.000	0.000	1.000	0.000	0.000	1.000
328.513	1024	100.8	16.4	0	0.00	29	10.08	13.83	29	22.36	2.07	0.00	1.004	0.000	0.000	578	4.001	3.00	72.611	0.000	0.000	1.000	0.000	0.000	1.000
328.646	1016	100.8	16.6	0	0.00	29	10.06	13.41	29	22.34	2.09	0.00	1.008	0.000	0.000	578	4.017	3.00	72.653	0.000	0.000	1.000	0.000	0.000	1.000
328.767	1029	100.5	16.4	0	0.00	29	10.08	13.74	29	22.36	2.07	0.00	0.987	0.000	0.000	578	4.005	3.00	72.570	0.000	0.000	1.000	0.000	0.000	1.000
328.900	1043	101.0	16.5	0	0.00	29	10.01	13.25	29	22.36	2.08	0.00	0.987	0.000	0.000	578	3.998	3.00	72.513	0.000	0.000	1.000	0.000	0.000	1.000
329.030	1045	100.8	16.5	0	0.00	29	10.05	13.77	29	22.35	2.08	0.00	0.998	0.000	0.000	579	3.979	2.98	72.662	0.000	0.000	1.000	0.000	0.000	1.000
329.151	1039	101.0	16.4	0	0.00	29	10.04	13.64	29	22.36	2.08	0.00	1.006	0.000	0.000	581	3.979	2.97	72.760	0.000	0.000	1.000	0.000	0.000	1.000
329.283	1051	101.0	16.5	0	0.00	29	10.03	13.54	29	22.36	2.08	0.00	0.999	0.000	0.000	582	3.958	2.96	72.864	0.000	0.000	1.000	0.000	0.000	1.000
329.410	1051	100.7	16.4	0	0.00	29	10.10	13.60	29	22.35	2.10	0.00	1.001	0.000	0.000	582	3.945	2.94	72.909	0.000	0.000	1.000	0.000	0.000	1.000
329.544	1045	100.8	16.4	0	0.00	29	10.06	13.53	29	22.36	2.09	0.00	1.006	0.000	0.000	582	3.958	2.96	72.846	0.000	0.000	1.000	0.000	0.000	1.000
329.667	1040	100.8	16.5	0	0.00	29	10.00	13.43	29	22.36	2.08	0.00	1.005	0.000	0.000	582	3.961	2.96	72.805	0.000	0.000	1.000	0.000	0.000	1.000
329.795	1031	100.7	16.4	0	0.00	29	10.12	13.44	29	22.35	2.08	0.00	1.009	0.000	0.000	582	3.971	2.98	72.736	0.000	0.000	1.000	0.000	0.000	1.000
329.925	1019	100.7	16.4	0	0.00	29	10.12	13.75	29	22.36	2.09	0.00	1.012	0.000	0.000	582	3.989	2.99	72.767	0.000	0.000	1.000	0.000	0.000	1.000
330.056	1010	100.7	16.5	0	0.00	29	10.08	13.27	29	22.35	2.08	0.00	1.009	0.000	0.000	582	4.001	3.01	72.676	0.000	0.000	1.000	0.000	0.000	1.000
330.179	1004	100.7	16.5	0	0.00	30	10.03	13.52	30	22.36	2.08	0.00	1.006	0.000	0.000	582	4.021	3.02	72.561	0.000	0.000	1.000	0.000	0.000	1.000
330.309	1008	100.7	16.5	0	0.00	30	10.11	13.83	30	22.35	2.08	0.00	0.996	0.000	0.000	583	4.030	3.03	72.523	0.000	0.000	1.000	0.000	0.000	1.000
330.429	1009	100.7	16.4	0	0.00	30	10.08	13.64	30	22.36	2.08	0.00	0.999	0.000	0.000	584	4.024	3.02	72.602	0.000	0.000	1.000	0.000	0.000	1.000
330.557	1034	101.0	16.5	0	0.00	29	10.03	13.42	29	22.35	2.10	0.00	0.976	0.000	0.000	584	4.003	2.99	72.602	0.000	0.000	1.000	0.000	0.000	1.000
330.686	1039	101.0	16.4	0	0.00	29	10.07	13.52	29	22.35	2.10	0.00	0.997	0.000	0.000	584	3.983	2.98	72.683	0.000	0.000	1.000	0.000	0.000	1.000
330.813	1044	100.7	16.5	0	0.00	29	10.11	13.70	29	22.36	2.08	0.00	0.998	0.000	0.000	585	3.976	2.97	72.742	0.000	0.000	1.000	0.000	0.000	1.000
330.949	1050	100.3	16.2	0	0.00	29	10.01	13.10	29	22.38	2.09	0.00	0.994	0.000	0.000	586	3.954	2.96	72.808	0.000	0.000	1.000	0.000	0.000	1.000
331.070	1044	99.6	16.5	0	0.00	29	10.00	13.67	29	22.35	2.09	0.00	1.006	0.000	0.000	586	3.981	2.98	72.467	0.000	0.000	1.000	0.000	0.000	1.000
331.197	1007	100.8	16.5	0	0.00	30	10.11	13.49	30	22.35	2.08	0.00	1.037	0.000	0.000	586	4.018	3.04	72.559	0.000	0.000	1.000	0.000	0.000	1.000
331.325	1003	100.0	16.5	0	0.00	30	10.12	13.41	30	22.35	2.08	0.00	1.004	0.000	0.000	586	4.020	3.02	72.646	0.000	0.000	1.000	0.000	0.000	1.000
331.453	1006	100.8	16.3	0	0.00	30	10.06	13.50	30	22.37	2.08	0.00	0.997	0.000	0.000	586	4.025	3.04	72.464	0.000	0.000	1.000	0.000	0.000	1.000
331.582	999	100.7	16.4	0	0.00	30	10.09	13.67	30	22.35	2.08	0.00	1.007	0.000	0.000	587	4.031	3.03	72.562	0.000	0.000	1.000	0.000	0.000	1.000
331.712	1017	101.0	16.5	0	0.00	30	10.02	13.53	30	22.36	2.08	0.00	0.982	0.000	0.000	588	4.030	3.02	72.509	0.000	0.000	1.000	0.000	0.000	1.000
331.836	1038	100.1	16.4	0	0.00	29	10.10	13.52	29	22.36	2.08	0.00	0.980	0.000	0.000	588	4.001	2.99	72.642	0.000	0.000	1.000	0.000	0.000	1.000
331.966	1040	100.7	16.5	0	0.00	29	10.14	13.52	29	22.35	2.08	0.00	1.004	0.000	0.000	588	3.983	2.98	72.712	0.000	0.000	1.000	0.000	0.000	1.000
332.095	1036	100.7	16.5	0	0.00	29	10.00	13.49	29	22.35	2.08	0.00	1.003	0.000	0.000	588	3.986	2.98	72.720	0.000	0.000	1.000	0.000	0.000	1.000
332.221	1028	100.7	16.5	0	0.00	29	10.12	13.83	29	22.35	2.09	0.00	1.005	0.000	0.000	588	4.003	3.00	72.604	0.000	0.000	1.000	0.000	0.000	1.000
332.350	1026	100.7	16.5	0	0.00	29	10.08	13.52	29	22.35	2.08	0.00	1.002	0.000	0.000	588	3.992	2.99	72.695	0.000	0.000	1.000	0.000	0.000	1.000
332.479	1029	100.7	16.5	0	0.00	29	10.14	13.50	29	22.35	2.07	0.00	0.997	0.000	0.000	588	3.990	2.99	72.709	0.000	0.000	1.000	0.000	0.000	1.000
332.611	1024	101.0	16.5	0	0.00	29	10.08	13.86	29	22.35	2.08	0.00	1.005	0.000	0.000	588	3.994	2.99	72.733	0.000	0.000	1.000	0.000	0.000	1.000
332.740	1021	100.7	16.5	0	0.00	29	10.09	13.40	29	22.35	2.08	0.00	1.003	0.000	0.000	589	3.999	3.00	72.669	0.000	0.000	1.000	0.000	0.000	1.000
332.870	1032	100.8	16.5	0	0.00	29	10.15	13.62	29	22.35	2.09	0.00	0.989	0.000	0.000	590	3.977	2.99	72.624	0.000	0.000	1.000	0.000	0.000	1.000
332.991	1024	100.8	16.5	0	0.00	30	10.12	14.02	30	22.35	2.10	0.00	1.008	0.000	0.000	590	4.024	3.02	72.421	0.000	0.000	1.000	0.000	0.000	1.000
333.123	998	101.6	16.5	0	0.00	30	10.05	13.59	30	22.35	2.05	0.00	1.026	0.000	0.000	590	4.026	3.02	72.612	0.000	0.000	1.000	0.000	0.000	1.000
333.252	1002	100.7	16.5	0	0.00	30	10.11	13.30	30	22.35	2.07	0.00	0.996	0.000	0.000	590	4.023	3.01	72.688	0.000	0.000	1.000	0.000	0.000	1.000
333.373	1011	100.8	16.5	0	0.00	30	10.14	13.88	30	22.35	2.08	0.00	0.997	0.000	0.000	591	4.012	3.01	72.621	0.000	0.000	1.000	0.000	0.000	1.000
333.501	1014	100.7	16.5	0	0.00	30	10.10	13.49	30	22.35	2.08	0.00	0.994	0.000	0.000	592	4.016	3.01	72.551	0.000	0.000	1.000	0.000	0.000	1.000
333.629	1024	99.8	16.4	0	0.00	29	10.01	13.27	29	22.36	2.09	0.00	0.996	0.000	0.000	592	4.005	3.00	72.679	0.000	0.000	1.000	0.000	0.000	1.000
333.759	1029	100.8	16.5	0	0.00	29	10.15	13.79	29	22.35	2.09	0.00	0.995	0.000	0.000	592	3.994	3.00	72.634	0.000	0.000	1.000	0.000	0.000	1.000
333.885	1021	100.7	16.5	0	0.00	29	10.10	13.21	29	22.35	2.09	0.00	1.008	0.000	0.000	592	3.997	3.00	72.667	0.000	0.000	1.000	0.000	0.000	1.000
334.012	1018	100.8	16.5	0	0.00	29	10.15	13.76	29	22.35	2.07	0.00	1.003	0.000	0.000	593	3.998	2.99	72.731	0.000	0.000	1.000	0.000	0.000	1.000
334.144	1009	100.7	16.5	0	0.00	29	10.01	13.32	29	22.35	2.08	0.00	1.009	0.000	0.000	594	4.016	3.01	72.674	0.000	0.000	1.000	0.000	0.000	1.000
334.276	1018	100.7	16.5	0	0.00	30	10.14	13.91	30	22.35	2.09	0.00	0.991	0.000	0.000	594	4.013	3.02	72.476	0.000	0.000	1.000	0.000	0.000	1.000
334.406	1010	101.2	16.5	0	0.00	30	10.02	13.33	30	22.35	2.06	0.00	1.008	0.000	0.000	594	4.026	3.03	72.491	0.000	0.000	1.000	0.000	0.000	1.000
334.529	1012	100.8	16.5	0	0.00	30	10.12	13.38	30	22.35	2.08	0.00	0.998	0.000	0.000	594	4.018	3.01	72.647	0.000	0.000	1.000	0.000	0.000	1.000
334.655	1015	100.7	16.5	0	0.00	30	10.14	13.88	30	22.35	2.08	0.00	0.997	0.000	0.000	594	4.011	3.01	72.596	0.000	0.000	1.000	0.000	0.000	1.000
334.787	1022	100.7	16.5	0	0.00	29	10.12	13.66	29	22.35	2.08	0.00	0.999	0.000	0.000	594	4.008	3.00	72.662	0.000	0.000	1.000	0.000	0.000	1.000
334.916	1023	101.2	16.5	0	0.00	29	10.04	13.50	29	22.35	2.09	0.00	0.999	0.000	0.000	594	4.008	3.00	72.608	0.000	0.000	1.000	0.000	0.000	1.000
335.038	1027	100.7	16.5	0	0.00	29	10.12	13.49	29	22.35	2.09	0.00	1.002	0.000	0.000	595	3.999	2.99	72.679	0.000	0.000	1.000	0.000	0.000	1.000
335.172	1036	100.8	16.5	0	0.00	29	10.14	13.50	29	22.34	2.08	0.00	0.991	0.000	0.000	596	3.995	2.99	72.603	0.000	0.000	1.000	0.000	0.000	1.000
335.304	1035	100.7	16.5	0	0.00	29	10.10	13.84	29	22.35	2.09	0.00	1.001	0.000	0.000	596	3.991	2.99	72.622	0.000	0.000	1.000	0.000	0.000	1.000
335.436	1021	100.7	16.5	0	0.00	29	10.11	13.26	29	22.35	2.06	0.00	1.014	0.000	0.000	596	4.005	2.99	72.724	0.000	0.000	1.000	0.000	0.000	1.000
335.564	1029	101.4	16.5	0	0.00	29	10.05	13.33	29	22.35	2.09	0.00	0.992	0.000	0.000	596	3.997	3.00	72.575	0.000	0.000	1.000	0.000	0.000	1.000
335.696	1011	100.7	16.5	0	0.00	29	10.14	13.76	29	22.35	2.09	0.00	1.018	0.000	0.000	596	3.991	2.99	72.732	0.000	0.000	1.000	0.000	0.000	1.000
335.822	1021	100.8	16.5	0	0.00	29	10.03	13.35	29	22.35	2.07	0.00	0.990	0.000	0.000	596	4.011	3.00	72.623	0.000	0.000	1.000	0.000	0.000	1.000
335.951	1025	100.8	16.5	0	0.00	29	10.13	13.67	29	22.35	2.09	0.00	0.996	0.000	0.000	596	4.001	3.00	72.607	0.000	0.000	1.000	0.000	0.000	1.000
336.084	1017	101.4	16.5	0	0.00	29	10.05	13.67	29	22.36	2.08	0.00	0.987	0.000	0.000	596	3.999	2.99	72.694	0.000	0.000	1.000	0.000	0.000	1.000
336.215	1023	101.0	16.5	0	0.00	29	10.11	13.37	29	22.35	2.08	0.00	1.007	0.000	0.000	597	3.993	2.99	72.662	0.000	0.000	1.000	0.000	0.000	1.000
336.350	1030	100.8	16.5	0	0.00	29	10.00	13.44	29	22.35	2.09	0.00	0.993	0.000	0.000	598	3.990	2.98	72.735	0.000	0.000	1.000	0.000	0.000	1.000
336.479	1025	101.0	16.5	0	0.00	29	10.11	13.79	29	22.35	2.09	0.00	1.005	0.000	0.000	599	3.994	2.99	72.622	0.000	0.000	1.000	0.000	0.000	1.000
336.611	1025	100.8	16.5	0	0.00	29	10.10	13.23	29	22.35	2.09	0.00	1.000	0.000	0.000	600	3.996	2.99	72.702	0.000	0.000	1.000	0.000	0.000	1.000
336.736	1041	100.0	16.5	0	0.00	29	10.12	13.68	29	22.35	2.08	0.00	0.985	0.000	0.000	600	3.983	2.99	72.656	0.000	0.000	1.000	0.000	0.000	1.000
336.864	1021	101.0	16.5	0	0.00	29	10.12	13.66	29	22.35	2.08	0.00	0.999	0.000	0.000	600	3.985	2.99	72.707	0.000	0.000	1.000	0.000	0.000	1.000
336.988	1022	101.0	16.5	0	0.00	29	10.01	13.51	29	22.35	2.09	0.00	0.999	0.000	0.000	600	4.005	3.00	72.604	0.000	0.000	1.000	0.000	0.000	1.000
337.116	1007	101.0	16.5	0	0.00	29	10.11	13.52	29	22.35	2.08	0.00	1.015	0.000	0.000	601	3.998	3.00	72.750	0.000	0.000	1.000	0.000	0.000	1.000
337.244	1015	100.8	16.4	0	0.00	29	10.12	13.37	29	22.36	2.07	0.00	0.992	0.000	0.000	602	4.001	3.00	72.720	0.000	0.000	1.000	0.000	0.000	1.000
337.372	1028	101.0	16.5	0	0.00	30	10.15	13.71	30	22.35	2.10	0.00	1.017	0.000	0.000	602	4.006	3.00	72.711	0.000	0.000	1.000	0.000	0.000	1.000
337.501	1016	100.8	16.4	0	0.00	30	10.11	13.64	30	22.35	2.10	0.00	0.995	0.000	0.000	602	4.018	3.02	72.529	0.000	0.000	1.000	0.000	0.000	1.000
337.630	1022	100.8	16.5	0	0.00	29	10.09	13.53	29	22.35	2.08	0.00	0.994	0.000	0.000	602	4.019	3.00	72.610	0.000	0.000	1.000	0.000	0.000	1.000
337.762	1023	101.0	16.5	0	0.00	29	10.11	13.62	29	22.35	2.09	0.00	0.999	0.000	0.000	603	3.994	2.98	72.743	0.000	0.000	1.000	0.000	0.000	1.000
337.892	1037	101.0	16.5	0	0.00	29	10.11	13.66	29	22.35	2.09	0.00	0.986	0.000	0.000	604	3.983	2.98	72.652	0.000	0.000	1.000	0.000	0.000	1.000
338.011	1043	101.0	16.5	0	0.00	29	10.07	13.59	29	22.35	2.09	0.00	0.994	0.000	0.000	605	3.982	2.98	72.647	0.000	0.000	1.000	0.000	0.000	1.000
338.143	1041	100.8	16.5	0	0.00	29	10.10	13.58	29	22.35	2.08	0.00	1.002	0.000	0.000	606	3.966	2.96	72.818	0.000	0.000	1.000	0.000	0.000	1.000
338.268	1051	99.6	16.5	0	0.00	29	10.12	13.32	29	22.37	2.09	0.00	1.004	0.000	0.000	606	3.952	2.95	72.936	0.000	0.000	1.000	0.000	0.000	1.000
338.396	1047	101.0	16.5	0	0.00	29	10.00	13.47	29	22.35	2.08	0.00	1.004	0.000	0.000	606	3.956	2.96	72.895	0.000	0.000	1.000	0.000	0.000	1.000
338.526	1035	101.0	16.4	0	0.00	29	10.14	13.91	29	22.36	2.08	0.00	1.012	0.000	0.000	606	3.981	2.98	72.728	0.000	0.000	1.000	0.000	0.000	1.000
338.652	1017	101.2	16.5	0	0.00	29	10.10	13.63	29	22.35	2.09	0.00	1.018	0.000	0.000	606	3.994	2.99	72.727	0.000	0.000	1.000	0.000	0.000	1.000
338.780	1028	101.0	16.5	0	0.00	29	10.12	13.61	29	22.35	2.08	0.00	0.990	0.000	0.000	606	3.981	2.97	72.792	0.000	0.000	1.000	0.000	0.000	1.000
338.908	1023	101.2	16.5	0	0.00	29	10.08	13.74	29	22.35	2.08	0.00	1.005	0.000	0.000	606	3.983	2.99	72.717	0.000	0.000	1.000	0.000	0.000	1.000
339.047	999	100.8	16.5	0	0.00	29	10.10	13.58	29	22.35	2.09	0.00	1.024	0.000	0.000	607	4.014	2.99	72.843	0.000	0.000	1.000	0.000	0.000	1.000
339.179	1016	101.2	16.4	0	0.00	29	10.07	13.24	29	22.35	2.08	0.00	0.983	0.000	0.000	608	3.998	2.99	72.724	0.000	0.000	1.000	0.000	0.000	1.000
339.311	1034	101.0	16.5	0	0.00	29	10.15	13.64	29	22.36	2.05	0.00	0.983	0.000	0.000	608	3.985	2.99	72.655	0.000	0.000	1.000	0.000	0.000	1.000
339.436	1023	101.0	16.5	0	0.00	29	10.00	13.57	29	22.35	2.09	0.00	1.011	0.000	0.000	608	4.002	3.00	72.633	0.000	0.000	1.000	0.000	0.000	1.000
339.566	1010	101.0	16.5	0	0.00	30	10.13	13.38	30	22.35	2.08	0.00	0.991	0.000	0.000	608	4.008	3.01	72.601	0.000	0.000	1.000	0.000	0.000	1.000
339.698	1020	101.0	16.5	0	0.00	30	10.12	13.54	30	22.35	2.08	0.00	0.990	0.000	0.000	608	4.014	3.01	72.581	0.000	0.000	1.000	0.000	0.000	1.000
339.829	1005	100.8	16.5	0	0.00	30	10.14	13.68	30	22.35	2.07	0.00	1.015	0.000	0.000	608	4.022	3.02	72.574	0.000	0.000	1.000	0.000	0.000	1.000
339.951	999	101.0	16.5	0	0.00	30	10.11	13.60	30	22.35	2.09	0.00	1.006	0.000	0.000	610	4.019	3.02	72.667	0.000	0.000	1.000	0.000	0.000	1.000
340.076	1018	101.0	16.5	0	0.00	30	10.11	13.66	30	22.34	2.09	0.00	0.988	0.000	0.000	610	4.010	3.01	72.583	0.000	0.000	1.000	0.000	0.000	1.000
340.205	1013	101.0	16.5	0	0.00	30	10.00	13.46	30	22.35	2.09	0.00	1.005	0.000	0.000	610	4.006	3.01	72.636	0.000	0.000	1.000	0.000	0.000	1.000
340.334	1017	101.0	16.5	0	0.00	29	10.11	13.40	29	22.35	2.08	0.00	0.996	0.000	0.000	611	4.006	3.00	72.683	0.000	0.000	1.000	0.000	0.000	1.000
340.467	1015	101.6	16.5	0	0.00	30	10.06	13.45	30	22.35	2.08	0.00	1.002	0.000	0.000	612	4.001	3.01	72.637	0.000	0.000	1.000	0.000	0.000	1.000
340.599	1017	101.0	16.5	0	0.00	30	10.12	13.64	30	22.35	2.08	0.00	0.998	0.000	0.000	613	4.008	3.02	72.504	0.000	0.000	1.000	0.000	0.000	1.000
340.732	1004	101.2	16.6	0	0.00	30	10.08	13.74	30	22.34	2.07	0.00	1.013	0.000	0.000	613	4.018	3.02	72.574	0.000	0.000	1.000	0.000	0.000	1.000
341.075	1037	101.0	16.5	0	0.00	29	10.16	13.94	29	42.35	2.12	0.00	1.000	0.000	0.000	614	3.983	2.99	72.695	0.000	0.000	1.000	0.000	0.000	1.000
341.207	1043	101.6	16.5	0	0.00	29	10.05	13.89	29	42.35	2.13	0.00	0.994	0.000	0.000	614	3.984	2.97	72.628	0.000	0.000	1.000	0.000	0.000	1.000
341.339	1061	101.0	16.5	0	0.00	29	10.07	13.52	29	42.35	2.15	0.00	0.983	0.000	0.000	614	3.976	2.98	72.575	0.000	0.000	1.000	0.000	0.000	1.000
341.469	1051	101.2	16.5	0	0.00	29	10.13	13.28	29	42.35	2.13	0.00	0.971	0.000	0.000	614	3.939	2.93	72.891	0.000	0.000	1.000	0.000	0.000	1.000
341.599	1094	100.5	16.5	0	0.00	28	10.17	14.05	28	42.35	2.15	0.00	0.989	0.000	0.000	614	3.896	2.91	72.971	0.000	0.000	1.000	0.000	0.000	1.000
341.725	1082	101.4	16.5	0	0.00	29	10.09	13.85	29	42.35	2.10	0.00	1.011	0.000	0.000	614	3.925	2.94	72.760	0.000	0.000	1.000	0.000	0.000	1.000
341.859	1083	101.2	16.5	0	0.00	28	10.08	13.18	28	42.35	2.10	0.00	0.999	0.000	0.000	614	3.911	2.90	73.097	0.000	0.000	1.000	0.000	0.000	1.000
341.990	1112	101.4	16.5	0	0.00	28	10.15	13.94	28	42.35	2.13	0.00	0.974	0.000	0.000	614	3.868	2.86	73.254	0.000	0.000	1.000	0.000	0.000	1.000
342.111	1102	101.0	16.5	0	0.00	29	10.15	14.19	29	42.35	2.14	0.00	1.009	0.000	0.000	614	3.916	2.91	72.858	0.000	0.000	1.000	0.000	0.000	1.000
342.236	1073	101.2	16.5	0	0.00	29	10.10	13.22	29	42.35	2.09	0.00	1.027	0.000	0.000	614	3.936	2.94	72.814	0.000	0.000	1.000	0.000	0.000	1.000
342.364	1071	101.8	16.5	0	0.00	28	10.15	13.80	28	42.35	2.13	0.00	0.992	0.000	0.000	615	3.912	2.91	72.699	0.000	0.000	1.000	0.000	0.000	1.000
342.492	1033	100.5	16.5	0	0.00	29	10.15	13.56	29	42.35	2.13	0.00	1.037	0.000	0.000	616	3.971	2.98	72.739	0.000	0.000	1.000	0.000	0.000	1.000
342.620	1020	101.2	16.5	0	0.00	29	10.10	13.23	29	42.35	2.15	0.00	1.013	0.000	0.000	617	4.018	3.00	72.617	0.000	0.000	1.000	0.000	0.000	1.000
342.748	1053	101.0	16.5	0	0.00	29	10.12	13.70	29	42.35	2.10	0.00	0.969	0.000	0.000	617	3.977	2.98	72.613	0.000	0.000	1.000	0.000	0.000	1.000
342.876	1054	100.5	16.5	0	0.00	29	10.10	13.31	29	42.35	2.14	0.00	0.999	0.000	0.000	618	3.996	3.00	72.566	0.000	0.000	1.000	0.000	0.000	1.000
343.005	1061	101.0	16.5	0	0.00	29	10.09	13.55	29	42.35	2.13	0.00	0.993	0.000	0.000	618	3.990	2.98	72.549	0.000	0.000	1.000	0.000	0.000	1.000
343.134	1048	101.0	16.5	0	0.00	29	10.15	13.55	29	42.35	2.12	0.00	1.012	0.000	0.000	618	3.995	2.99	72.550	0.000	0.000	1.000	0.000	0.000	1.000
343.266	1063	101.4	16.4	0	0.00	29	10.08	13.67	29	42.35	2.13	0.00	0.986	0.000	0.000	618	3.950	2.95	72.735	0.000	0.000	1.000	0.000	0.000	1.000
343.397	1096	101.2	16.5	0	0.00	28	10.11	13.39	28	42.36	2.13	0.00	1.000	0.000	0.000	618	3.909	2.91	72.959	0.000	0.000	1.000	0.000	0.000	1.000
343.533	1101	101.4	16.5	0	0.00	28	10.11	13.56	28	42.35	2.12	0.00	0.995	0.000	0.000	618	3.909	2.91	72.906	0.000	0.000	1.000	0.000	0.000	1.000
343.663	1076	101.2	16.5	0	0.00	28	10.12	13.46	28	42.35	2.14	0.00	1.023	0.000	0.000	620	3.917	2.91	73.019	0.000	0.000	1.000	0.000	0.000	1.000
343.792	1088	101.4	16.5	0	0.00	29	10.07	13.73	29	42.35	2.14	0.00	0.989	0.000	0.000	620	3.906	2.92	72.974	0.000	0.000	1.000	0.000	0.000	1.000
343.918	1083	101.2	16.5	0	0.00	29	10.12	13.42	29	42.35	2.13	0.00	1.005	0.000	0.000	620	3.958	2.95	72.639	0.000	0.000	1.000	0.000	0.000	1.000
344.050	1078	101.4	16.5	0	0.00	29	10.10	13.57	29	42.35	2.18	0.00	0.973	0.000	0.000	621	3.947	2.93	72.825	0.000	0.000	1.000	0.000	0.000	1.000
344.181	1103	101.2	16.5	0	0.00	28	10.12	13.63	28	42.35	2.13	0.00	0.977	0.000	0.000	622	3.902	2.90	72.998	0.000	0.000	1.000	0.000	0.000	1.000
344.303	1085	101.6	16.5	0	0.00	28	10.09	13.69	28	42.35	2.12	0.00	1.017	0.000	0.000	622	3.894	2.89	73.149	0.000	0.000	1.000	0.000	0.000	1.000
344.428	1089	101.2	16.5	0	0.00	28	10.11	13.48	28	42.35	2.13	0.00	0.996	0.000	0.000	623	3.909	2.91	72.939	0.000	0.000	1.000	0.000	0.000	1.000
344.561	1076	101.4	16.5	0	0.00	29	10.10	13.23	29	42.35	2.14	0.00	1.012	0.000	0.000	624	3.905	2.92	72.921	0.000	0.000	1.000	0.000	0.000	1.000
344.691	1057	101.0	16.5	0	0.00	29	10.17	13.97	29	42.35	2.09	0.00	1.018	0.000	0.000	624	4.003	2.98	72.395	0.000	0.000	1.000	0.000	0.000	1.000
344.822	1024	101.4	16.5	0	0.00	29	10.17	14.08	29	42.35	2.11	0.00	1.032	0.000	0.000	624	4.001	3.00	72.608	0.000	0.000	1.000	0.000	0.000	1.000
344.946	1065	101.2	16.5	0	0.00	29	10.08	13.49	29	42.35	2.10	0.00	0.977	0.000	0.000	624	3.983	2.97	72.582	0.000	0.000	1.000	0.000	0.000	1.000
345.077	1108	101.2	16.5	0	0.00	28	10.11	13.45	28	42.35	2.13	0.00	0.961	0.000	0.000	624	3.904	2.90	72.991	0.000	0.000	1.000	0.000	0.000	1.000
345.200	1108	101.6	16.5	0	0.00	28	10.18	13.88	28	42.35	2.14	0.00	1.000	0.000	0.000	624	3.905	2.91	72.907	0.000	0.000	1.000	0.000	0.000	1.000
345.327	1090	101.2	16.5	0	0.00	29	10.00	13.56	29	42.35	2.15	0.00	1.017	0.000	0.000	625	3.904	2.92	72.834	0.000	0.000	1.000	0.000	0.000	1.000
345.452	1067	101.2	16.5	0	0.00	29	10.11	13.30	29	42.35	2.12	0.00	1.022	0.000	0.000	626	3.937	2.94	72.858	0.000	0.000	1.000	0.000	0.000	1.000
345.581	1086	101.4	16.3	0	0.00	29	10.14	13.67	29	42.35	2.12	0.00	1.006	0.000	0.000	627	3.924	2.92	72.964	0.000	0.000	1.000	0.000	0.000	1.000
345.714	1080	101.2	16.5	0	0.00	28	10.11	13.29	28	42.37	2.16	0.00	0.983	0.000	0.000	628	3.893	2.88	73.131	0.000	0.000	1.000	0.000	0.000	1.000
345.846	1085	101.4	16.5	0	0.00	28	10.00	13.29	28	42.35	2.13	0.00	1.013	0.000	0.000	629	3.886	2.89	73.186	0.000	0.000	1.000	0.000	0.000	1.000
345.970	1073	101.8	16.5	0	0.00	28	10.03	13.55	28	42.35	2.08	0.00	1.011	0.000	0.000	630	3.913	2.91	73.107	0.000	0.000	1.000	0.000	0.000	1.000
346.101	1084	101.2	16.5	0	0.00	28	10.10	13.57	28	42.35	2.14	0.00	0.990	0.000	0.000	630	3.892	2.89	73.154	0.000	0.000	1.000	0.000	0.000	1.000
346.224	1088	101.4	16.5	0	0.00	28	10.11	13.61	28	42.35	2.12	0.00	0.996	0.000	0.000	630	3.902	2.91	72.982	0.000	0.000	1.000	0.000	0.000	1.000
346.352	1092	101.0	16.5	0	0.00	28	10.11	13.52	28	42.35	2.13	0.00	0.996	0.000	0.000	630	3.883	2.87	73.290	0.000	0.000	1.000	0.000	0.000	1.000
346.482	1106	100.8	16.2	0	0.00	28	10.12	13.70	28	42.35	2.14	0.00	0.999	0.000	0.000	631	3.861	2.86	73.052	0.000	0.000	1.000	0.000	0.000	1.000
