Time[s], igniter, large, small, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
9.137870999999999, 0, 0, 1, 1, 1, 1, 1, 1
9.137871250000000, 0, 0, 0, 1, 1, 1, 1, 1
9.137871750000000, 0, 0, 1, 1, 1, 1, 1, 1
9.137872000000000, 0, 0, 0, 1, 1, 1, 1, 1
9.137878749999999, 0, 0, 1, 1, 1, 1, 1, 1
9.137879000000000, 0, 0, 0, 1, 1, 1, 1, 1
10.029463750000000, 0, 1, 0, 1, 1, 1, 1, 1
10.029463999999999, 0, 0, 0, 1, 1, 1, 1, 1
10.029464250000000, 0, 1, 0, 1, 1, 1, 1, 1
10.107495999999999, 1, 1, 0, 1, 1, 1, 1, 1
10.107536000000000, 0, 1, 0, 1, 1, 1, 1, 1
10.408238749999999, 0, 0, 0, 1, 1, 1, 1, 1
10.482802500000000, 0, 1, 0, 1, 1, 1, 1, 1
10.482978250000000, 1, 1, 0, 1, 1, 1, 1, 1
10.532733750000000, 1, 0, 0, 1, 1, 1, 1, 1
10.532832500000000, 0, 0, 0, 1, 1, 1, 1, 1
10.562265499999999, 0, 0, 1, 1, 1, 1, 1, 1
10.576879499999999, 0, 1, 1, 1, 1, 1, 1, 1
10.577058749999999, 1, 1, 1, 1, 1, 1, 1, 1
10.595396250000000, 1, 0, 1, 1, 1, 1, 1, 1
10.595495500000000, 0, 0, 1, 1, 1, 1, 1, 1
10.621587000000000, 0, 1, 1, 1, 1, 1, 1, 1
10.621860500000000, 1, 1, 1, 1, 1, 1, 1, 1
10.635952750000000, 1, 0, 1, 1, 1, 1, 1, 1
10.636045500000000, 0, 0, 1, 1, 1, 1, 1, 1
10.647076499999999, 0, 0, 0, 1, 1, 1, 1, 1
10.656058500000000, 0, 1, 0, 1, 1, 1, 1, 1
10.656318250000000, 1, 1, 0, 1, 1, 1, 1, 1
10.667889250000000, 1, 0, 0, 1, 1, 1, 1, 1
10.667983000000000, 0, 0, 0, 1, 1, 1, 1, 1
10.685195250000000, 0, 1, 0, 1, 1, 1, 1, 1
10.685371499999999, 1, 1, 0, 1, 1, 1, 1, 1
10.695693499999999, 1, 0, 0, 1, 1, 1, 1, 1
10.695792250000000, 0, 0, 0, 1, 1, 1, 1, 1
10.703931499999999, 0, 0, 1, 1, 1, 1, 1, 1
10.711549999999999, 0, 1, 1, 1, 1, 1, 1, 1
10.711832749999999, 1, 1, 1, 1, 1, 1, 1, 1
10.721367749999999, 1, 0, 1, 1, 1, 1, 1, 1
10.721477499999999, 0, 0, 1, 1, 1, 1, 1, 1
10.736430750000000, 0, 1, 1, 1, 1, 1, 1, 1
10.736606000000000, 1, 1, 1, 1, 1, 1, 1, 1
10.745903750000000, 1, 0, 1, 1, 1, 1, 1, 1
10.746002749999999, 0, 0, 1, 1, 1, 1, 1, 1
10.753496999999999, 0, 0, 0, 1, 1, 1, 1, 1
10.760683750000000, 0, 1, 0, 1, 1, 1, 1, 1
10.760859249999999, 1, 1, 0, 1, 1, 1, 1, 1
10.770361999999999, 1, 0, 0, 1, 1, 1, 1, 1
10.770460000000000, 0, 0, 0, 1, 1, 1, 1, 1
10.785419749999999, 0, 1, 0, 1, 1, 1, 1, 1
10.785592500000000, 1, 1, 0, 1, 1, 1, 1, 1
10.795247249999999, 1, 0, 0, 1, 1, 1, 1, 1
10.795345249999999, 0, 0, 0, 1, 1, 1, 1, 1
10.803022750000000, 0, 0, 1, 1, 1, 1, 1, 1
10.810585500000000, 0, 1, 1, 1, 1, 1, 1, 1
10.810821749999999, 1, 1, 1, 1, 1, 1, 1, 1
10.820476500000000, 1, 0, 1, 1, 1, 1, 1, 1
10.820574250000000, 0, 0, 1, 1, 1, 1, 1, 1
10.836073499999999, 0, 1, 1, 1, 1, 1, 1, 1
10.836330750000000, 1, 1, 1, 1, 1, 1, 1, 1
10.846396250000000, 1, 0, 1, 1, 1, 1, 1, 1
10.846491499999999, 0, 0, 1, 1, 1, 1, 1, 1
10.854769500000000, 0, 0, 0, 1, 1, 1, 1, 1
10.862724499999999, 0, 1, 0, 1, 1, 1, 1, 1
10.862912000000000, 1, 1, 0, 1, 1, 1, 1, 1
10.873572500000000, 1, 0, 0, 1, 1, 1, 1, 1
10.873733000000000, 0, 0, 0, 1, 1, 1, 1, 1
10.890718750000000, 0, 1, 0, 1, 1, 1, 1, 1
10.895693750000000, 1, 1, 0, 1, 1, 1, 1, 1
10.901130250000000, 0, 1, 0, 1, 1, 1, 1, 1
10.902165999999999, 0, 0, 0, 1, 1, 1, 1, 1
10.911469000000000, 0, 0, 1, 1, 1, 1, 1, 1
10.920548499999999, 0, 1, 1, 1, 1, 1, 1, 1
10.925690999999999, 1, 1, 1, 1, 1, 1, 1, 1
10.930567750000000, 0, 1, 1, 1, 1, 1, 1, 1
10.932495249999999, 0, 0, 1, 1, 1, 1, 1, 1
10.951841249999999, 0, 1, 1, 1, 1, 1, 1, 1
10.957704500000000, 1, 1, 1, 1, 1, 1, 1, 1
10.962393250000000, 0, 1, 1, 1, 1, 1, 1, 1
10.964505500000000, 0, 0, 1, 1, 1, 1, 1, 1
10.974916750000000, 0, 0, 0, 1, 1, 1, 1, 1
10.984617499999999, 0, 1, 0, 1, 1, 1, 1, 1
10.991722249999999, 1, 1, 0, 1, 1, 1, 1, 1
10.996310749999999, 0, 1, 0, 1, 1, 1, 1, 1
10.996326500000000, 0, 1, 1, 1, 1, 1, 1, 1
10.996326750000000, 0, 1, 0, 1, 1, 1, 1, 1
10.997425500000000, 0, 0, 0, 1, 1, 1, 1, 1
11.017987750000000, 0, 1, 0, 1, 1, 1, 1, 1
11.025791750000000, 1, 1, 0, 1, 1, 1, 1, 1
11.030424499999999, 0, 1, 0, 1, 1, 1, 1, 1
11.031655749999999, 0, 0, 0, 1, 1, 1, 1, 1
11.042821750000000, 0, 0, 1, 1, 1, 1, 1, 1
11.053786749999999, 0, 1, 1, 1, 1, 1, 1, 1
11.062453500000000, 1, 1, 1, 1, 1, 1, 1, 1
11.067234250000000, 0, 1, 1, 1, 1, 1, 1, 1
11.068363249999999, 0, 0, 1, 1, 1, 1, 1, 1
11.092231000000000, 0, 1, 1, 1, 1, 1, 1, 1
11.101731500000000, 1, 1, 1, 1, 1, 1, 1, 1
11.106676250000000, 0, 1, 1, 1, 1, 1, 1, 1
11.108173250000000, 0, 0, 1, 1, 1, 1, 1, 1
11.121525499999999, 0, 0, 0, 1, 1, 1, 1, 1
11.134347999999999, 0, 1, 0, 1, 1, 1, 1, 1
11.145153749999999, 1, 1, 0, 1, 1, 1, 1, 1
11.150330250000000, 0, 1, 0, 1, 1, 1, 1, 1
11.152100749999999, 0, 0, 0, 1, 1, 1, 1, 1
11.181602249999999, 0, 1, 0, 1, 1, 1, 1, 1
11.194220000000000, 1, 1, 0, 1, 1, 1, 1, 1
11.199716750000000, 0, 1, 0, 1, 1, 1, 1, 1
11.201962000000000, 0, 0, 0, 1, 1, 1, 1, 1
11.219165250000000, 0, 0, 1, 1, 1, 1, 1, 1
11.235712249999999, 0, 1, 1, 1, 1, 1, 1, 1
11.235901999999999, 1, 1, 1, 1, 1, 1, 1, 1
11.258253249999999, 1, 0, 1, 1, 1, 1, 1, 1
11.258351500000000, 0, 0, 1, 1, 1, 1, 1, 1
11.295407749999999, 0, 1, 1, 1, 1, 1, 1, 1
11.295589000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.321738500000000, 1, 0, 1, 1, 1, 1, 1, 1
11.321834500000000, 0, 0, 1, 1, 1, 1, 1, 1
11.343791249999999, 0, 0, 0, 1, 1, 1, 1, 1
11.364250000000000, 0, 1, 0, 1, 1, 1, 1, 1
11.383141250000000, 1, 1, 0, 1, 1, 1, 1, 1
11.391434000000000, 0, 1, 0, 1, 1, 1, 1, 1
11.392786749999999, 0, 0, 0, 1, 1, 1, 1, 1
11.437313999999999, 0, 1, 0, 1, 1, 1, 1, 1
11.457364750000000, 1, 1, 0, 1, 1, 1, 1, 1
11.464766500000000, 1, 0, 0, 1, 1, 1, 1, 1
11.465349500000000, 0, 0, 0, 1, 1, 1, 1, 1
11.487843750000000, 0, 0, 1, 1, 1, 1, 1, 1
11.509909250000000, 0, 1, 1, 1, 1, 1, 1, 1
11.529804499999999, 1, 1, 1, 1, 1, 1, 1, 1
11.538717000000000, 0, 1, 1, 1, 1, 1, 1, 1
11.540118000000000, 0, 0, 1, 1, 1, 1, 1, 1
11.586195000000000, 0, 1, 1, 1, 1, 1, 1, 1
11.607263999999999, 1, 1, 1, 1, 1, 1, 1, 1
11.613983249999999, 1, 0, 1, 1, 1, 1, 1, 1
11.614588749999999, 0, 0, 1, 1, 1, 1, 1, 1
11.637603250000000, 0, 0, 0, 1, 1, 1, 1, 1
11.657933499999999, 0, 1, 0, 1, 1, 1, 1, 1
11.677363500000000, 1, 1, 0, 1, 1, 1, 1, 1
11.685320500000000, 1, 0, 0, 1, 1, 1, 1, 1
11.686264249999999, 0, 0, 0, 1, 1, 1, 1, 1
11.730569500000000, 0, 1, 0, 1, 1, 1, 1, 1
11.750482999999999, 1, 1, 0, 1, 1, 1, 1, 1
11.759395749999999, 0, 1, 0, 1, 1, 1, 1, 1
11.761952749999999, 0, 0, 0, 1, 1, 1, 1, 1
11.787869250000000, 0, 0, 1, 1, 1, 1, 1, 1
11.807395249999999, 0, 1, 1, 1, 1, 1, 1, 1
11.807573750000000, 1, 1, 1, 1, 1, 1, 1, 1
11.833517749999999, 1, 0, 1, 1, 1, 1, 1, 1
11.833615249999999, 0, 0, 1, 1, 1, 1, 1, 1
11.873106249999999, 0, 1, 1, 1, 1, 1, 1, 1
11.873369000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.897267999999999, 1, 0, 1, 1, 1, 1, 1, 1
11.897366499999999, 0, 0, 1, 1, 1, 1, 1, 1
11.917586999999999, 0, 0, 0, 1, 1, 1, 1, 1
11.935948750000000, 0, 1, 0, 1, 1, 1, 1, 1
11.936119999999999, 1, 1, 0, 1, 1, 1, 1, 1
11.961074750000000, 1, 0, 0, 1, 1, 1, 1, 1
11.961169499999999, 0, 0, 0, 1, 1, 1, 1, 1
11.997535250000000, 0, 1, 0, 1, 1, 1, 1, 1
11.997719000000000, 1, 1, 0, 1, 1, 1, 1, 1
12.019458250000000, 1, 0, 0, 1, 1, 1, 1, 1
12.019556249999999, 0, 0, 0, 1, 1, 1, 1, 1
12.037419000000000, 0, 0, 1, 1, 1, 1, 1, 1
12.053517500000000, 0, 1, 1, 1, 1, 1, 1, 1
12.068258250000000, 1, 1, 1, 1, 1, 1, 1, 1
12.074424250000000, 1, 0, 1, 1, 1, 1, 1, 1
12.074874999999999, 0, 0, 1, 1, 1, 1, 1, 1
12.107403500000000, 0, 1, 1, 1, 1, 1, 1, 1
12.121665000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.127822000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.128257500000000, 0, 0, 1, 1, 1, 1, 1, 1
12.144846999999999, 0, 0, 0, 1, 1, 1, 1, 1
12.160069999999999, 0, 1, 0, 1, 1, 1, 1, 1
12.174075499999999, 1, 1, 0, 1, 1, 1, 1, 1
12.180401000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.180671999999999, 0, 0, 0, 1, 1, 1, 1, 1
12.212508500000000, 0, 1, 0, 1, 1, 1, 1, 1
12.226801999999999, 1, 1, 0, 1, 1, 1, 1, 1
12.232711000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.232814749999999, 0, 0, 0, 1, 1, 1, 1, 1
12.232825000000000, 0, 0, 1, 1, 1, 1, 1, 1
12.232825249999999, 0, 0, 0, 1, 1, 1, 1, 1
12.249324999999999, 0, 0, 1, 1, 1, 1, 1, 1
12.264149249999999, 0, 1, 1, 1, 1, 1, 1, 1
12.278348500000000, 1, 1, 1, 1, 1, 1, 1, 1
12.283511749999999, 1, 0, 1, 1, 1, 1, 1, 1
12.284245000000000, 0, 0, 1, 1, 1, 1, 1, 1
12.314463999999999, 0, 1, 1, 1, 1, 1, 1, 1
12.328354749999999, 1, 1, 1, 1, 1, 1, 1, 1
12.333893750000000, 1, 0, 1, 1, 1, 1, 1, 1
12.334043500000000, 0, 0, 1, 1, 1, 1, 1, 1
12.349972749999999, 0, 0, 0, 1, 1, 1, 1, 1
12.364751499999999, 0, 1, 0, 1, 1, 1, 1, 1
12.378445249999999, 1, 1, 0, 1, 1, 1, 1, 1
12.384129999999999, 0, 1, 0, 1, 1, 1, 1, 1
12.384435499999999, 0, 0, 0, 1, 1, 1, 1, 1
12.415093250000000, 0, 1, 0, 1, 1, 1, 1, 1
12.428895749999999, 1, 1, 0, 1, 1, 1, 1, 1
12.434134750000000, 1, 0, 0, 1, 1, 1, 1, 1
12.434584500000000, 0, 0, 0, 1, 1, 1, 1, 1
12.449791999999999, 0, 0, 1, 1, 1, 1, 1, 1
12.464660250000000, 0, 1, 1, 1, 1, 1, 1, 1
12.478209999999999, 1, 1, 1, 1, 1, 1, 1, 1
12.483850750000000, 0, 1, 1, 1, 1, 1, 1, 1
12.484003749999999, 0, 0, 1, 1, 1, 1, 1, 1
